Location,DateTime(UTC),Wind Dir,Wind Spd(kt),Max Gust(kt),Temp,Dew Point,RH,Rainfall(mm),Pressure,Cloud
NZTRX,202402150300,240,5,8,23.2,15.2,61.0,0.0,1025.1,-999
NZTRX,202402150330,220,6,8,23.1,14.8,59.6,0.0,1025.0,-999
NZTRX,202402150400,210,6,8,22.9,14.9,60.6,0.0,1024.9,-999
NZTRX,202402150430,210,7,9,22.6,15.8,65.5,0.0,1024.9,-999
NZTRX,202402150500,200,8,10,22.0,15.7,67.5,0.0,1025.0,-999
NZTRX,202402150530,180,7,10,21.6,15.6,68.7,0.0,1025.0,-999
NZTRX,202402150600,180,7,10,20.9,15.0,68.9,0.0,1025.0,-999
NZTRX,202402150630,180,6,10,20.9,14.9,68.7,0.0,1025.3,-999
NZTRX,202402150700,180,6,9,20.5,15.3,72.2,0.0,1025.5,-999
NZTRX,202402150730,180,5,9,19.9,15.4,75.3,0.0,1025.6,-999
NZTRX,202402150800,190,5,8,19.6,15.5,77.3,0.0,1025.9,-999
NZTRX,202402150830,80,3,7,18.4,14.9,79.7,0.0,1026.2,-999
NZTRX,202402150900,70,4,6,17.4,14.7,84.5,0.0,1026.5,-999
NZTRX,202402150930,70,6,8,17.0,15.0,87.5,0.0,1026.6,-999
NZTRX,202402151000,60,5,8,16.6,14.6,87.9,0.0,1026.6,-999
NZTRX,202402151030,70,7,8,16.4,14.5,88.6,0.0,1026.5,-999
NZTRX,202402151100,60,7,10,16.1,13.8,85.9,0.0,1026.3,-999
NZTRX,202402151130,60,7,11,16.5,13.7,83.4,0.0,1026.3,-999
NZTRX,202402151200,50,8,11,17.0,13.6,80.8,0.0,1026.3,-999
NZTRX,202402151230,50,8,11,17.7,13.4,75.9,0.0,1026.3,-999
NZTRX,202402151300,50,6,12,18.1,13.2,73.4,0.0,1026.2,-999
NZTRX,202402151330,60,7,12,17.6,12.9,73.9,0.0,1026.2,-999
NZTRX,202402151400,70,7,10,17.0,13.4,79.2,0.0,1026.2,-999
NZTRX,202402151430,70,7,11,17.1,13.6,80.0,0.0,1026.2,-999
NZTRX,202402151500,70,6,11,16.6,14.1,85.0,0.0,1026.3,-999
NZTRX,202402151530,70,6,9,16.5,14.5,88.0,0.0,1026.4,-999
NZTRX,202402151600,60,8,10,16.9,14.8,87.1,0.0,1026.3,-999
NZTRX,202402151630,70,7,10,17.2,14.9,86.7,0.0,1026.3,-999
NZTRX,202402151700,70,6,9,17.6,15.6,87.7,0.0,1026.6,-999
NZTRX,202402151730,60,7,9,17.6,15.5,87.5,0.0,1026.8,-999
NZTRX,202402151800,60,7,9,17.3,15.4,88.8,0.0,1026.8,-999
NZTRX,202402151830,50,7,11,17.6,15.6,87.7,0.0,1026.9,-999
NZTRX,202402151900,70,7,11,18.7,16.0,84.6,0.0,1027.2,-999
NZTRX,202402151930,60,7,10,19.9,16.3,79.9,0.0,1027.5,-999
NZTRX,202402152000,60,5,10,20.3,16.6,79.2,0.0,1027.6,-999
NZTRX,202402152030,60,5,11,21.3,17.5,79.1,0.0,1027.8,-999
NZTRX,202402152100,350,6,11,22.4,16.8,70.6,0.0,1027.8,-999
NZTRX,202402152130,330,6,10,22.8,17.0,69.9,0.0,1027.8,-999
NZTRX,202402152200,330,7,12,23.8,18.0,70.3,0.0,1027.8,-999
NZTRX,202402152230,310,7,12,23.2,17.7,71.1,0.0,1027.8,-999
NZTRX,202402152300,250,8,12,21.3,16.1,72.6,0.0,1027.9,-999
NZTU,202402142330,170,11,-999,20,13,-999,-999,1014,OVC170 
NZTU,202402150000,160,8,-999,21,13,-999,-999,1014,FEW180 
NZTU,202402150030,160,10,-999,20,13,-999,-999,1014,FEW150 BKN170 
NZTU,202402150100,170,10,-999,20,13,-999,-999,1014,BKN180 BKN200 
NZTU,202402150130,180,11,-999,19,13,-999,-999,1013,OVC200 
NZTU,202402150200,170,10,-999,19,13,-999,-999,1014,SCT200 BKN220 
NZTU,202402150230,180,8,-999,19,14,-999,-999,1014,BKN240 
NZTU,202402150300,160,8,-999,19,13,-999,-999,1014,SCT250 
NZTU,202402150330,170,9,-999,19,14,-999,-999,1014,FEW250 
NZTU,202402150400,170,9,-999,18,14,-999,-999,1014,FEW240 
NZTU,202402150430,180,8,-999,18,14,-999,-999,1014,FEW240 
NZTU,202402150500,180,12,-999,17,13,-999,-999,1015,FEW120 
NZTU,202402150530,180,16,-999,16,13,-999,-999,1015,FEW012 BKN130 
NZTU,202402150600,180,17,-999,16,13,-999,-999,1016,BKN013 BKN110 
NZTU,202402150630,170,15,-999,15,12,-999,-999,1016,BKN013 
NZTU,202402150700,180,17,-999,14,11,-999,-999,1017,BKN013 
NZTU,202402150730,190,16,-999,14,11,-999,-999,1018,BKN015 BKN036 BKN095
NZTU,202402150800,180,14,-999,14,11,-999,-999,1019,BKN016 BKN032 OVC110
NZTU,202402150830,190,10,-999,14,11,-999,-999,1019,BKN015 OVC032 
NZTU,202402150900,180,10,-999,14,11,-999,-999,1020,BKN014 
NZTU,202402150930,190,7,-999,14,12,-999,-999,1021,OVC013 
NZTU,202402151000,200,6,-999,14,11,-999,-999,1021,OVC013 
NZTU,202402151030,190,6,-999,14,11,-999,-999,1021,OVC013 
NZTU,202402151100,160,3,-999,14,12,-999,-999,1022,BKN015 
NZTU,202402151130,250,2,-999,14,12,-999,-999,1022,BKN014 
NZTU,202402151200,260,2,-999,13,12,-999,-999,1022,OVC016 
NZTU,202402151230,290,3,-999,14,12,-999,-999,1022,BKN015 OVC020 
NZTU,202402151300,310,3,-999,13,12,-999,-999,1022,BKN014 OVC024 
NZTU,202402151330,320,2,-999,13,12,-999,-999,1022,FEW014 BKN020 OVC039
NZTU,202402151400,320,3,-999,13,12,-999,-999,1022,FEW024 OVC041 
NZTU,202402151430,310,2,-999,13,12,-999,-999,1023,SCT017 BKN026 OVC044
NZTU,202402151500,320,3,-999,13,12,-999,-999,1023,BKN028 OVC041 
NZTU,202402151530,330,3,-999,13,12,-999,-999,1023,OVC023 
NZTU,202402151600,320,3,-999,13,12,-999,-999,1023,BKN021 
NZTU,202402151630,300,2,-999,13,12,-999,-999,1023,FEW020 OVC042 
NZTU,202402151700,320,2,-999,13,12,-999,-999,1023,OVC046 
NZTU,202402151730,290,1,-999,13,12,-999,-999,1023,OVC048 
NZTU,202402151800,280,1,-999,12,12,-999,-999,1024,BKN047 
NZTU,202402151830,320,1,-999,12,11,-999,-999,1024,BKN048 
NZTU,202402151900,360,2,-999,13,13,-999,-999,1024,SCT048 BKN250 
NZTU,202402151930,340,1,-999,14,13,-999,-999,1025,FEW050 BKN240 
NZTU,202402152000,320,2,-999,15,13,-999,-999,1025,SCT050 SCT240 
NZTU,202402152030,10,4,-999,16,11,-999,-999,1025,SCT048 BKN240 
NZTU,202402152100,50,5,-999,17,11,-999,-999,1025,FEW020 BKN049 
NZTU,202402152130,50,3,-999,19,11,-999,-999,1025,FEW025 BKN049 
NZTU,202402152200,350,3,-999,19,11,-999,-999,1025,-999
NZTU,202402152230,70,3,-999,20,10,-999,-999,1025,FEW031 
NZTU,202402152300,30,3,-999,20,10,-999,-999,1025,BKN036 
NZTUA,202402142330,170,11,14,20.0,12.8,63.1,0.0,1014.7,OVC170 
NZTUA,202402150000,160,8,14,20.5,13.3,63.3,0.0,1014.2,FEW180 
NZTUA,202402150030,160,10,13,20.4,13.0,62.3,0.0,1014.1,FEW150 BKN170 
NZTUA,202402150100,170,10,15,19.6,13.0,65.7,0.0,1014.3,BKN180 BKN200 
NZTUA,202402150130,180,11,15,18.9,12.8,67.7,0.0,1013.9,OVC200 
NZTUA,202402150200,170,10,14,18.9,13.1,69.3,0.0,1014.1,SCT200 BKN220 
NZTUA,202402150230,180,8,16,19.4,13.5,68.8,0.0,1014.1,BKN240 
NZTUA,202402150300,160,8,16,19.2,13.1,68.1,0.0,1014.0,SCT250 
NZTUA,202402150330,170,9,13,18.6,13.5,72.2,0.0,1014.0,FEW250 
NZTUA,202402150400,170,9,13,17.9,13.6,75.9,0.0,1014.2,FEW240 
NZTUA,202402150430,180,8,12,17.8,13.5,76.1,0.0,1014.6,FEW240 
NZTUA,202402150500,180,12,16,16.7,13.4,81.0,0.0,1015.1,FEW120 
NZTUA,202402150530,180,16,21,16.1,13.1,82.6,0.0,1015.5,FEW012 BKN130 
NZTUA,202402150600,180,17,22,15.6,12.7,83.1,0.0,1016.0,BKN013 BKN110 
NZTUA,202402150630,170,15,24,15.2,12.3,82.9,0.0,1016.7,BKN013 
NZTUA,202402150700,180,17,24,14.4,11.4,82.2,0.0,1017.8,BKN013 
NZTUA,202402150730,190,16,23,14.1,10.6,79.7,0.0,1018.4,BKN015 BKN036 BKN095
NZTUA,202402150800,180,14,23,13.9,10.8,81.8,0.0,1019.2,BKN016 BKN032 OVC110
NZTUA,202402150830,190,10,21,13.9,10.8,81.7,0.0,1019.9,BKN015 OVC032 
NZTUA,202402150900,180,10,21,13.9,11.4,85.2,0.0,1020.5,BKN014 
NZTUA,202402150930,190,7,18,13.6,11.7,88.0,0.0,1021.1,OVC013 
NZTUA,202402151000,200,6,15,13.6,11.4,86.5,0.0,1021.6,OVC013 
NZTUA,202402151030,190,6,14,13.6,11.4,86.5,0.0,1021.9,OVC013 
NZTUA,202402151100,160,3,9,13.6,11.5,86.9,0.0,1022.0,BKN015 
NZTUA,202402151130,250,2,7,13.6,11.8,88.9,0.0,1022.3,BKN014 
NZTUA,202402151200,260,2,4,13.4,11.6,88.6,0.0,1022.5,OVC016 
NZTUA,202402151230,290,3,4,13.5,11.6,88.8,0.0,1022.8,BKN015 OVC020 
NZTUA,202402151300,310,3,4,13.4,11.7,89.4,0.0,1022.7,BKN014 OVC024 
NZTUA,202402151330,320,2,4,13.3,11.7,89.6,0.0,1022.5,FEW014 BKN020 OVC039
NZTUA,202402151400,320,3,4,13.4,12.0,91.3,0.0,1022.9,FEW024 OVC041 
NZTUA,202402151430,310,2,4,13.4,12.2,92.5,0.0,1023.1,SCT017 BKN026 OVC044
NZTUA,202402151500,320,3,4,13.3,12.3,93.6,0.0,1023.3,BKN028 OVC041 
NZTUA,202402151530,330,3,4,13.3,12.2,93.0,0.0,1023.4,OVC023 
NZTUA,202402151600,320,3,4,13.3,12.4,94.2,0.0,1023.5,BKN021 
NZTUA,202402151630,300,2,4,13.3,12.4,94.2,0.0,1023.4,FEW020 OVC042 
NZTUA,202402151700,320,2,3,13.2,12.2,94.1,0.0,1023.7,OVC046 
NZTUA,202402151730,290,1,3,13.0,12.0,94.2,0.0,1023.9,OVC048 
NZTUA,202402151800,280,1,3,12.4,11.5,94.2,0.0,1024.1,BKN047 
NZTUA,202402151830,320,1,3,11.8,11.1,95.5,0.0,1024.5,BKN048 
NZTUA,202402151900,360,2,3,13.1,12.5,96.2,0.0,1024.7,SCT048 BKN250 
NZTUA,202402151930,340,1,3,13.7,12.6,93.0,0.0,1025.1,FEW050 BKN240 
NZTUA,202402152000,320,2,3,15.1,13.1,87.9,0.0,1025.2,SCT050 SCT240 
NZTUA,202402152030,10,4,8,16.4,11.2,71.4,0.0,1025.3,SCT048 BKN240 
NZTUA,202402152100,50,5,8,17.2,11.1,67.4,0.0,1025.5,FEW020 BKN049 
NZTUA,202402152130,50,3,8,18.5,10.9,61.4,0.0,1025.5,FEW025 BKN049 
NZTUA,202402152200,350,3,7,18.7,10.8,59.8,0.0,1025.6,-999
NZTUA,202402152230,70,3,8,19.6,9.7,52.6,0.0,1025.6,FEW031 
NZTUA,202402152300,30,3,9,20.1,9.8,51.6,0.0,1025.4,BKN036 
NZUK,202402142330,20,16,-999,22,10,-999,-999,1014,SCT075 
NZUK,202402150000,40,17,-999,23,10,-999,-999,1014,FEW070 
NZUK,202402150030,20,12,-999,26,7,-999,-999,1013,FEW075 
NZUK,202402150100,40,16,-999,23,10,-999,-999,1014,-999
NZUK,202402150130,20,15,-999,25,8,-999,-999,1013,-999
NZUK,202402150200,10,13,-999,26,9,-999,-999,1013,FEW049 SCT080 
NZUK,202402150230,10,19,-999,24,9,-999,-999,1013,FEW033 SCT060 BKN080
NZUK,202402150300,10,21,-999,23,10,-999,-999,1013,FEW048 SCT075 BKN090
NZUK,202402150330,10,16,-999,22,11,-999,-999,1013,FEW050 SCT075 BKN090
NZUK,202402150400,10,18,-999,22,11,-999,-999,1013,FEW049 BKN075 BKN090
NZUK,202402150430,20,17,-999,20,12,-999,-999,1013,FEW050 BKN075 
NZUK,202402150500,20,15,-999,20,12,-999,-999,1014,OVC075 
NZUK,202402150530,20,13,-999,20,11,-999,-999,1014,FEW060 OVC075 
NZUK,202402150600,10,13,-999,20,10,-999,-999,1014,SCT070 BKN080 
NZUK,202402150630,120,4,-999,21,10,-999,-999,1015,BKN075 
NZUK,202402150700,190,1,-999,21,10,-999,-999,1015,OVC070 
NZUK,202402150730,60,4,-999,20,10,-999,-999,1015,OVC070 
NZUK,202402150800,20,5,-999,20,11,-999,-999,1015,BKN070 OVC090 
NZUK,202402150830,200,5,-999,19,12,-999,-999,1016,BKN065 BKN090 
NZUK,202402150900,160,9,-999,17,12,-999,-999,1017,SCT065 OVC090 
NZUK,202402150930,60,12,-999,17,11,-999,-999,1017,BKN070 OVC085 
NZUK,202402151000,80,10,-999,16,11,-999,-999,1018,SCT060 BKN070 
NZUK,202402151030,80,12,-999,15,11,-999,-999,1018,BKN065 OVC090 
NZUK,202402151100,90,11,-999,14,11,-999,-999,1019,BKN060 
NZUK,202402151130,80,11,-999,14,11,-999,-999,1019,BKN060 BKN075 OVC090
NZUK,202402151200,80,10,-999,13,10,-999,-999,1020,FEW060 BKN070 BKN090
NZUK,202402151230,70,8,-999,13,10,-999,-999,1020,SCT065 BKN080 BKN250
NZUK,202402151300,60,7,-999,12,9,-999,-999,1020,FEW042 BKN060 BKN070
NZUK,202402151330,240,3,-999,12,9,-999,-999,1020,FEW025 BKN065 
NZUK,202402151400,280,3,-999,11,9,-999,-999,1021,FEW019 BKN075 
NZUK,202402151430,330,3,-999,12,9,-999,-999,1021,BKN028 BKN075 
NZUK,202402151500,320,1,-999,12,9,-999,-999,1021,OVC031 
NZUK,202402151530,340,1,-999,11,8,-999,-999,1021,SCT032 SCT250 
NZUK,202402151600,280,2,-999,10,8,-999,-999,1021,BKN022 BKN032 
NZUK,202402151630,290,2,-999,11,9,-999,-999,1021,BKN016 OVC026 
NZUK,202402151700,280,2,-999,11,9,-999,-999,1022,BKN014 
NZUK,202402151730,310,3,-999,12,10,-999,-999,1022,OVC015 
NZUK,202402151800,340,3,-999,12,10,-999,-999,1022,OVC017 
NZUK,202402151830,270,2,-999,12,10,-999,-999,1023,SCT016 OVC026 
NZUK,202402151900,250,2,-999,13,10,-999,-999,1023,BKN020 OVC025 
NZUK,202402151930,350,4,-999,13,11,-999,-999,1023,FEW013 OVC022 
NZUK,202402152000,340,3,-999,14,11,-999,-999,1024,BKN025 
NZUK,202402152030,30,4,-999,14,10,-999,-999,1024,BKN014 OVC027 
NZUK,202402152100,70,4,-999,14,10,-999,-999,1024,BKN016 OVC029 
NZUK,202402152130,70,3,-999,15,10,-999,-999,1024,SCT019 OVC027 
NZUK,202402152200,80,3,-999,15,10,-999,-999,1024,OVC028 
NZUK,202402152230,280,2,-999,17,10,-999,-999,1024,FEW022 OVC028 
NZUK,202402152300,100,3,-999,18,10,-999,-999,1024,SCT024 BKN030 
NZUKA,202402142330,20,16,22,21.9,10.0,46.6,0.0,1014.5,SCT075 
NZUKA,202402150000,40,17,28,23.3,10.0,42.8,0.0,1014.4,FEW070 
NZUKA,202402150030,20,12,28,25.8,7.4,31.1,0.0,1013.8,FEW075 
NZUKA,202402150100,40,16,28,22.7,9.8,44.0,0.0,1014.1,-999
NZUKA,202402150130,20,15,28,24.5,8.2,35.4,0.0,1013.6,-999
NZUKA,202402150200,10,13,25,26.2,9.4,34.6,0.0,1013.6,FEW049 SCT080 
NZUKA,202402150230,10,19,28,24.4,8.7,36.9,0.0,1013.5,FEW033 SCT060 BKN080
NZUKA,202402150300,10,21,28,23.0,9.9,43.4,0.0,1013.1,FEW048 SCT075 BKN090
NZUKA,202402150330,10,16,27,22.1,10.6,48.2,0.0,1013.5,FEW050 SCT075 BKN090
NZUKA,202402150400,10,18,27,21.7,11.4,51.8,0.0,1013.6,FEW049 BKN075 BKN090
NZUKA,202402150430,20,17,25,19.5,12.4,63.4,0.0,1013.8,FEW050 BKN075 
NZUKA,202402150500,20,15,25,20.4,11.8,57.6,0.0,1014.3,OVC075 
NZUKA,202402150530,20,13,26,20.3,10.8,54.3,0.0,1014.5,FEW060 OVC075 
NZUKA,202402150600,10,13,26,20.3,10.4,53.1,0.0,1014.7,SCT070 BKN080 
NZUKA,202402150630,120,4,21,20.7,9.8,49.7,0.0,1015.0,BKN075 
NZUKA,202402150700,190,1,14,20.6,10.3,51.6,0.0,1015.3,OVC070 
NZUKA,202402150730,60,4,7,20.4,9.8,50.5,0.0,1015.4,OVC070 
NZUKA,202402150800,20,5,11,19.8,10.7,55.8,0.0,1015.9,BKN070 OVC090 
NZUKA,202402150830,200,5,11,18.5,11.6,64.3,0.0,1016.5,BKN065 BKN090 
NZUKA,202402150900,160,9,12,17.3,11.8,70.3,0.0,1017.1,SCT065 OVC090 
NZUKA,202402150930,60,12,15,17.3,11.2,67.3,0.0,1017.7,BKN070 OVC085 
NZUKA,202402151000,80,10,15,16.0,11.2,73.0,0.0,1018.5,SCT060 BKN070 
NZUKA,202402151030,80,12,17,14.7,11.0,78.6,0.0,1018.8,BKN065 OVC090 
NZUKA,202402151100,90,11,18,14.3,10.7,78.8,0.0,1019.3,BKN060 
NZUKA,202402151130,80,11,18,13.7,10.5,80.8,0.0,1019.7,BKN060 BKN075 OVC090
NZUKA,202402151200,80,10,16,12.7,9.9,82.8,0.0,1020.1,FEW060 BKN070 BKN090
NZUKA,202402151230,70,8,16,12.5,9.6,82.2,0.0,1020.4,SCT065 BKN080 BKN250
NZUKA,202402151300,60,7,12,12.3,9.3,81.7,0.0,1020.3,FEW042 BKN060 BKN070
NZUKA,202402151330,240,3,12,11.9,9.0,82.6,0.0,1020.5,FEW025 BKN065 
NZUKA,202402151400,280,3,7,11.3,9.1,86.3,0.0,1021.0,FEW019 BKN075 
NZUKA,202402151430,330,3,4,11.6,9.2,84.9,0.0,1021.2,BKN028 BKN075 
NZUKA,202402151500,320,1,4,11.5,9.0,84.4,0.0,1021.4,OVC031 
NZUKA,202402151530,340,1,4,10.7,8.2,84.5,0.0,1021.4,SCT032 SCT250 
NZUKA,202402151600,280,2,3,9.7,8.4,91.4,0.0,1021.7,BKN022 BKN032 
NZUKA,202402151630,290,2,3,10.6,9.3,91.4,0.0,1021.9,BKN016 OVC026 
NZUKA,202402151700,280,2,4,11.3,9.3,87.7,0.0,1022.1,BKN014 
NZUKA,202402151730,310,3,4,11.6,9.5,86.7,0.0,1022.4,OVC015 
NZUKA,202402151800,340,3,4,12.0,9.6,85.3,0.0,1022.7,OVC017 
NZUKA,202402151830,270,2,4,12.3,9.8,84.6,0.0,1023.0,SCT016 OVC026 
NZUKA,202402151900,250,2,4,12.8,10.1,83.5,0.0,1023.4,BKN020 OVC025 
NZUKA,202402151930,350,4,6,13.3,10.5,83.1,0.0,1023.7,FEW013 OVC022 
NZUKA,202402152000,340,3,6,13.7,10.7,81.8,0.0,1024.0,BKN025 
NZUKA,202402152030,30,4,7,14.0,10.2,78.1,0.0,1024.3,BKN014 OVC027 
NZUKA,202402152100,70,4,7,14.3,9.6,73.2,0.0,1024.5,BKN016 OVC029 
NZUKA,202402152130,70,3,7,14.6,9.7,72.3,0.0,1024.6,SCT019 OVC027 
NZUKA,202402152200,80,3,7,15.2,9.8,70.0,0.0,1024.7,OVC028 
NZUKA,202402152230,280,2,5,16.8,10.0,64.3,0.0,1024.6,FEW022 OVC028 
NZUKA,202402152300,100,3,6,17.5,9.6,59.9,0.0,1024.4,SCT024 BKN030 
NZWB,202402142330,310,18,-999,26,8,-999,-999,1019,-999
NZWB,202402150000,290,17,-999,27,9,-999,-999,1018,-999
NZWB,202402150030,320,21,-999,26,10,-999,-999,1018,-999
NZWB,202402150100,320,21,-999,27,11,-999,-999,1018,-999
NZWB,202402150130,320,21,-999,26,11,-999,-999,1018,-999
NZWB,202402150200,330,22,-999,26,12,-999,-999,1018,FEW065 
NZWB,202402150230,320,22,-999,26,12,-999,-999,1018,FEW065 
NZWB,202402150300,320,20,-999,25,12,-999,-999,1018,SCT060 
NZWB,202402150330,290,15,-999,25,13,-999,-999,1018,BKN060 
NZWB,202402150400,310,17,-999,25,13,-999,-999,1018,SCT060 
NZWB,202402150430,310,15,-999,26,13,-999,-999,1018,-999
NZWB,202402150500,310,17,-999,25,13,-999,-999,1019,-999
NZWB,202402150530,300,15,-999,25,13,-999,-999,1019,-999
NZWB,202402150600,310,17,-999,23,12,-999,-999,1019,-999
NZWB,202402150630,310,16,-999,22,12,-999,-999,1019,-999
NZWB,202402150700,310,15,-999,21,13,-999,-999,1019,-999
NZWB,202402150730,310,14,-999,21,13,-999,-999,1020,-999
NZWB,202402150800,310,14,-999,21,12,-999,-999,1020,-999
NZWB,202402150830,300,12,-999,20,12,-999,-999,1020,-999
NZWB,202402150900,300,11,-999,20,11,-999,-999,1021,-999
NZWB,202402150930,280,11,-999,20,10,-999,-999,1021,-999
NZWB,202402151000,270,12,-999,20,10,-999,-999,1021,BKN200 
NZWB,202402151030,270,13,-999,20,10,-999,-999,1021,OVC200 
NZWB,202402151100,280,13,-999,20,10,-999,-999,1021,BKN210 BKN230 
NZWB,202402151130,270,13,-999,20,10,-999,-999,1021,SCT210 OVC230 
NZWB,202402151200,270,8,-999,19,10,-999,-999,1022,OVC210 
NZWB,202402151230,300,10,-999,19,9,-999,-999,1022,OVC210 
NZWB,202402151300,290,9,-999,18,9,-999,-999,1022,BKN200 
NZWB,202402151330,290,14,-999,19,9,-999,-999,1022,FEW160 SCT200 
NZWB,202402151400,280,11,-999,19,9,-999,-999,1022,OVC160 
NZWB,202402151430,280,11,-999,19,9,-999,-999,1022,-999
NZWB,202402151500,280,13,-999,18,9,-999,-999,1022,-999
NZWB,202402151530,280,10,-999,18,10,-999,-999,1022,FEW130 
NZWB,202402151600,280,11,-999,18,10,-999,-999,1022,FEW110 
NZWB,202402151630,300,8,-999,18,10,-999,-999,1023,BKN110 
NZWB,202402151700,300,5,-999,18,10,-999,-999,1023,BKN110 
NZWB,202402151730,260,4,-999,18,10,-999,-999,1023,BKN120 
NZWB,202402151800,250,2,-999,18,11,-999,-999,1023,OVC130 
NZWB,202402151830,310,4,-999,19,11,-999,-999,1024,FEW120 OVC140 
NZWB,202402151900,100,5,-999,18,12,-999,-999,1024,BKN120 
NZWB,202402151930,90,4,-999,18,14,-999,-999,1024,SCT095 BKN120 
NZWB,202402152000,80,5,-999,19,14,-999,-999,1024,FEW095 
NZWB,202402152030,70,5,-999,20,14,-999,-999,1025,-999
NZWB,202402152100,80,5,-999,22,14,-999,-999,1024,-999
NZWB,202402152130,60,5,-999,22,14,-999,-999,1024,-999
NZWB,202402152200,60,6,-999,23,14,-999,-999,1024,-999
NZWB,202402152230,80,7,-999,24,14,-999,-999,1024,-999
NZWB,202402152300,80,10,-999,24,14,-999,-999,1024,-999
NZWBA,202402142330,310,18,28,25.9,8.3,32.8,0.0,1019.0,-999
NZWBA,202402150000,290,17,31,26.9,8.6,31.6,0.0,1018.7,-999
NZWBA,202402150030,320,21,31,26.1,9.6,35.4,0.0,1018.2,-999
NZWBA,202402150100,320,21,29,26.5,11.0,38.0,0.0,1018.1,-999
NZWBA,202402150130,320,21,30,26.0,11.2,39.5,0.0,1018.1,-999
NZWBA,202402150200,330,22,32,26.2,11.6,40.2,0.0,1018.2,FEW065 
NZWBA,202402150230,320,22,32,25.8,12.0,42.2,0.0,1018.3,FEW065 
NZWBA,202402150300,320,20,31,24.9,12.1,44.8,0.0,1018.3,SCT060 
NZWBA,202402150330,290,15,30,25.3,12.6,45.2,0.0,1018.7,BKN060 
NZWBA,202402150400,310,17,26,25.1,12.8,46.4,0.0,1018.8,SCT060 
NZWBA,202402150430,310,15,24,25.5,12.8,45.2,0.0,1018.9,-999
NZWBA,202402150500,310,17,24,24.6,12.8,47.9,0.0,1019.0,-999
NZWBA,202402150530,300,15,24,24.6,12.7,47.4,0.0,1019.2,-999
NZWBA,202402150600,310,17,24,22.7,12.3,52.0,0.0,1019.3,-999
NZWBA,202402150630,310,16,24,21.6,12.4,55.8,0.0,1019.5,-999
NZWBA,202402150700,310,15,22,21.2,12.6,57.9,0.0,1019.9,-999
NZWBA,202402150730,310,14,22,20.7,12.5,59.3,0.0,1020.1,-999
NZWBA,202402150800,310,14,21,20.5,12.4,59.7,0.0,1020.5,-999
NZWBA,202402150830,300,12,20,20.4,12.1,58.9,0.0,1020.9,-999
NZWBA,202402150900,300,11,18,20.1,10.5,54.1,0.0,1021.4,-999
NZWBA,202402150930,280,11,16,19.8,10.4,54.6,0.0,1021.6,-999
NZWBA,202402151000,270,12,16,20.0,10.3,53.6,0.0,1021.5,BKN200 
NZWBA,202402151030,270,13,18,20.1,10.1,52.4,0.0,1021.4,OVC200 
NZWBA,202402151100,280,13,20,19.8,9.9,52.8,0.0,1021.7,BKN210 BKN230 
NZWBA,202402151130,270,13,20,19.7,9.6,52.0,0.0,1021.8,SCT210 OVC230 
NZWBA,202402151200,270,8,17,19.2,9.6,53.6,0.0,1022.2,OVC210 
NZWBA,202402151230,300,10,15,19.1,9.2,52.7,0.0,1022.3,OVC210 
NZWBA,202402151300,290,9,12,18.4,8.9,54.0,0.0,1022.3,BKN200 
NZWBA,202402151330,290,14,17,19.0,8.8,51.5,0.0,1022.2,FEW160 SCT200 
NZWBA,202402151400,280,11,18,18.7,9.0,53.2,0.0,1022.3,OVC160 
NZWBA,202402151430,280,11,18,18.7,8.9,52.8,0.0,1022.5,-999
NZWBA,202402151500,280,13,18,18.2,9.4,56.6,0.0,1022.5,-999
NZWBA,202402151530,280,10,17,17.6,9.5,59.0,0.0,1022.7,FEW130 
NZWBA,202402151600,280,11,17,17.7,9.6,59.1,0.0,1022.8,FEW110 
NZWBA,202402151630,300,8,13,17.6,10.0,61.2,0.0,1023.0,BKN110 
NZWBA,202402151700,300,5,13,18.2,10.3,59.8,0.0,1023.2,BKN110 
NZWBA,202402151730,260,4,9,18.0,10.4,61.0,0.0,1023.6,BKN120 
NZWBA,202402151800,250,2,10,18.4,10.6,60.3,0.0,1023.8,OVC130 
NZWBA,202402151830,310,4,10,19.1,10.9,58.9,0.0,1024.1,FEW120 OVC140 
NZWBA,202402151900,100,5,8,17.8,12.3,70.1,0.0,1024.5,BKN120 
NZWBA,202402151930,90,4,8,17.6,14.1,79.8,0.0,1024.8,SCT095 BKN120 
NZWBA,202402152000,80,5,7,18.7,14.2,74.9,0.0,1024.9,FEW095 
NZWBA,202402152030,70,5,9,20.2,14.0,67.4,0.0,1025.0,-999
NZWBA,202402152100,80,5,9,21.5,14.1,62.9,0.0,1024.9,-999
NZWBA,202402152130,60,5,8,22.4,13.6,57.6,0.0,1024.9,-999
NZWBA,202402152200,60,6,9,23.4,14.3,56.7,0.0,1024.8,-999
NZWBA,202402152230,80,7,12,23.8,14.1,54.6,0.0,1024.7,-999
NZWBA,202402152300,80,10,13,24.4,13.9,51.9,0.0,1024.5,-999
NZWD,202402150000,120,10,-999,-16,-19,-999,-999,991,BKN100 
NZWD,202402150100,130,12,-999,-16,-19,-999,-999,991,OVC070 
NZWD,202402150200,120,9,-999,-15,-19,-999,-999,991,FEW025 OVC070 
NZWD,202402150300,130,12,-999,-15,-18,-999,-999,991,FEW015 OVC065 
NZWD,202402150400,130,11,-999,-15,-18,-999,-999,991,FEW020 OVC075 
